,tconst,averageRating,numVotes,originalTitle,startYear,runtimeMinutes,title,language,backdrop_path,budget,tmdb_id,overview,popularity,poster_path,production_countries,url_imdb,teaser_link,Keywords,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Science Fiction,Sport,TV Movie,Thriller,War,Western
37,tt0042825,0.0,765,The Outriders,0.0,0.050000000000000044,Le Convoi maudit,0,https://image.tmdb.org/t/p/original/vNPhbwrmdg4MqivWKUldQWItBGD.jpg,0.0,134459,"Late in the Civil War, three Confederate soldiers escape from a Union prison camp in Missouri. They soon fall into the hands of pro-Confederate raiders, who force them to act as ""outriders"" (escorts) for a civilian wagon train that will be secretly transporting Union gold from Santa Fe, New Mexico, to St. Louis, Missouri. The three men are to lead the wagons into a raider trap in Missouri, but one of them starts to have misgivings....",0.02148010719439291,https://image.tmdb.org/t/p/original/tj4rnCtmu7vbvlWMJA9sFDThPJK.jpg,['US'],https://www.imdb.com/title/tt0042825,Bande-annonce non trouvée,"['new mexico', 'confederate raiders']",0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,1.0
38,tt0042893,0.03571428571428559,590,Riding High,0.0,0.3666666666666667,Riding High,1,https://image.tmdb.org/t/p/original/mBlZOlvVZz2Dv0JV6jqslWRxO6w.jpg,0.0,111019,"A horse trainer who has fallen on hard times looks to his horse, Broadway Bill, to finally win the big race.",0.003906411049268191,https://image.tmdb.org/t/p/original/lG7C5MqsVklrvqX0YLV4cwjCany.jpg,['US'],https://www.imdb.com/title/tt0042893,Bande-annonce non trouvée,"['horse', 'racetrack', 'horse trainer']",0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
39,tt0042895,0.3214285714285712,17639,Rio Grande,0.0,0.25,Rio Grande,0,https://image.tmdb.org/t/p/original/34XGT3fMZYYyaRkDSIMlk2KEjno.jpg,0.0,11617,"Lt. Col. Kirby Yorke is posted on the Texas frontier to defend settlers against depredations of marauding Apaches. Col. Yorke is under considerable stress by a serious shortage of troops of his command. Tension is added when Yorke's son (whom he hasn't seen in fifteen years), Trooper Jeff Yorke, is one of 18 recruits sent to the regiment.",0.10946196660482375,https://image.tmdb.org/t/p/original/zYoK2RkBCmyhIV6UUb6EZLqxmZq.jpg,['US'],https://www.imdb.com/title/tt0042895,Bande-annonce non trouvée,"['texas', 'settler', 'apache nation', 'usa–mexico border', 'black and white', 'father son relationship']",0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,1.0
40,tt0042906,0.5,5953,La ronde,0.0,0.050000000000000044,La Ronde,1,https://image.tmdb.org/t/p/original/2P2dPScfPA50pI4F69W7OUhGisT.jpg,0.0,50030,"An all-knowing interlocutor guides us through a series of affairs in Vienna, 1900. A soldier meets an eager young lady of the evening. Later he has an affair with a young lady, who becomes a maid and does similarly with the young man of the house. The young man seduces a married woman. On and on, spinning on the gay carousel of life.",0.05412286126571841,https://image.tmdb.org/t/p/original/qdIEaJCUFYPQmh5NiroJW654uyP.jpg,['FR'],https://www.imdb.com/title/tt0042906,https://www.youtube.com/watch?v=ZLNdBs80ClM,,0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
41,tt0042915,0.2857142857142856,691,Saddle Tramp,0.0,0.0,Le vagabond et les lutins,0,https://image.tmdb.org/t/p/original/pNVcl920v6U5yAKzdOsWFoR5Q16.jpg,0.0,132335,"Carefree Chuck Connor is on his way west and stops off to see an old friend and his four lads. When his host is killed in a riding accident Chuck realises he must take care of the family. They hit the road and he takes a job on a ranch, but he has to keep the children hidden as his boss hates kids. There's also tension with the neighbouring ranch, and when a girl on the run from her nasty uncle joins the family unannounced Chuck wonders what he has done to deserve all this.",0.016718202432488144,https://image.tmdb.org/t/p/original/eQVbkLOaNCmPptiOIbQY6BPK11r.jpg,['US'],https://www.imdb.com/title/tt0042915,Bande-annonce non trouvée,['ranch'],0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,1.0
42,tt0042947,0.25,1007,September Affair,0.0,0.2333333333333334,September Affair,1,https://image.tmdb.org/t/p/original/gMw66aI0ALwHZ1eNfG637EtkII6.jpg,0.0,90746,"An industrialist and a pianist meet on a trip and fall in love. Through a quirk of fate, they are reported dead in a crash though they weren't on the plane. This gives them the opportunity to live together free from their previous lives. Unfortunately, this artificial arrangement leads to greater and greater stress. Eventually the situation collapses when they come to pursue their original, individual interests without choosing a common path.",0.022655122655122654,https://image.tmdb.org/t/p/original/6ebUz4EzehOpOdZFI2EaMpknUuy.jpg,['US'],https://www.imdb.com/title/tt0042947,Bande-annonce non trouvée,"['capri', 'florence, italy', 'pianist']",0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
43,tt0042949,0.3214285714285712,2188,Seven Days to Noon,0.0,0.06666666666666665,Seven Days to Noon,1,https://image.tmdb.org/t/p/original/2Y6cQJRD0NuMjfSDFg697KfqtU5.jpg,0.0,46932,"An English scientist runs away from a research center with an atomic bomb. In a letter sent to the British Prime Minister he threatens to blow up the center of London if the Government don't announce the end of any research in this field within a week. Special agents from Scotland Yard try to stop him, with help from the scientist's assistant future son-in-law to find and stop the mad man.",0.02379921665635951,https://image.tmdb.org/t/p/original/aDvEMfWqgCzMMBwKp1J2GashTga.jpg,['GB'],https://www.imdb.com/title/tt0042949,Bande-annonce non trouvée,"['atomic bomb', 'scotland yard']",0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,1.0,0,0.0
44,tt0042994,0.3214285714285712,16105,Stage Fright,0.0,0.33333333333333326,Alfred Hitchcock's Stage Fright,1,https://image.tmdb.org/t/p/original/hlwiErwp7wKYuXbJQF5NxJ9C6PG.jpg,1450000.0,1978,A struggling actress tries to help a friend prove his innocence when he's accused of murdering the husband of a high-society entertainer.,0.07522160379303236,https://image.tmdb.org/t/p/original/l43OTqhib8do1WwXig8JI8Y68Fd.jpg,['GB'],https://www.imdb.com/title/tt0042994,Bande-annonce non trouvée,"['london, england', 'based on novel or book', 'lover', 'black and white', 'maid', 'doll', 'extramarital affair', 'impersonation', 'london theater district', 'stage performance', 'accused of murder', 'shooting gallery', 'stage actress']",0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0.0,1,0.0,0,0,0,0,1.0,0,0.0
45,tt0043012,0.35714285714285676,4805,Summer Stock,0.0,0.30000000000000004,If You Feel Like Singing,1,https://image.tmdb.org/t/p/original/hgViSp8G2HbMpXJ85XaT6QJHHcD.jpg,0.0,43390,"To Jane Falbury's New England farm comes a troup of actors to put up a show, invited by Jane's sister. At first reluctant she has them do farm chores in exchange for food. Her reluctance becomes attraction when she falls in love with the director, Joe, who happens to be her sister's fiance.",0.032137703566274996,https://image.tmdb.org/t/p/original/akCdZrlDIoIRXbL8rZOoHFxSkWY.jpg,['US'],https://www.imdb.com/title/tt0043012,Bande-annonce non trouvée,"['farm', 'barn', 'musical', 'new england']",0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1.0,0,1.0,0,0,0,0,0.0,0,0.0
46,tt0043030,0.1428571428571428,2185,Tea for Two,0.0,0.1333333333333333,"No, No, Nanette",0,https://image.tmdb.org/t/p/original/xTd8BAI7mefCyzHYQiK1TYEcqqq.jpg,0.0,33117,"In this reworking of ""No, No, Nanette,"" wealthy heiress Nanette Carter bets her uncle $25,000 that she can say ""no"" to everything for 48 hours. If she wins, she can invest the money in a Broadway show featuring songs written by her beau, and of course, in which she will star. Trouble is, she doesn't realize her uncle's been wiped out by the Stock Market crash.",0.014285714285714284,https://image.tmdb.org/t/p/original/8qeQo1oSoA2C2uBq1av910MHHjC.jpg,['US'],https://www.imdb.com/title/tt0043030,Bande-annonce non trouvée,"['dancer', 'musical', 'wealth', 'heiress', 'stock market crash']",0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,1.0,0,1.0,0,0,0,0,0.0,0,0.0
47,tt0043044,0.2857142857142856,2056,Three Little Words,0.0,0.19999999999999996,Trois petits mots,0,https://image.tmdb.org/t/p/original/4xVNLGP33Hu49rIBVrKw3yjmB9R.jpg,1470000.0,42767,"Song-and-dance man Bert Kalmar can't continue his stage career after an injury for while, so he has to earn his money as a lyricst. Per chance he meets composer Harry Ruby and their first song is a hit. Ruby gets Kalmar to marry is former partner Jessie Brown, and Kalmar and Jessie prevent Ruby from getting married to the wrong girls. But due to the fact, that Ruby has caused a backer's withdrawal for a Kalmar play, they end their relation.",0.02264481550195836,https://image.tmdb.org/t/p/original/7O9keBF6bcKKAAD05LqT382z837.jpg,['US'],https://www.imdb.com/title/tt0043044,Bande-annonce non trouvée,"['musical', 'biography', 'songwriter']",0,0,0,1,1,0,0.0,0,0,0,0,0,0,1,1.0,0,1.0,0,0,0,0,0.0,0,0.0
48,tt0043046,0.0,765,A Ticket to Tomahawk,0.0,0.0,Le petit train du Far West,0,https://image.tmdb.org/t/p/original/p9mP3HDZi2UEmscOq3UuQmWOdo4.jpg,0.0,136772,"A cowboy is hired by a stagecoach boss to stop the railroad reaching his territory and putting him out of business. He uses everything from Indians to dancehall girls to try to thwart the plan. But the railroad workers, led by a female sharpshooter and an ambitious salesman, prove tough customers.",0.030261801690373114,https://image.tmdb.org/t/p/original/yUR3KtvCT80ZMHUjpPBNazMEHHM.jpg,['US'],https://www.imdb.com/title/tt0043046,Bande-annonce non trouvée,"['musical', 'train', 'sharpshooter', 'cowboy', 'showgirl', 'tomahawk', 'chinese man', 'female empowerment', 'racist stereotype', 'dance hall girl', 'musical comedy', 'western comedy']",0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,0.0,0,0.0,0,0,0,0,0.0,0,1.0
49,tt0043052,0.03571428571428559,1136,To Please a Lady,0.0,0.016666666666666607,To Please a Lady,1,https://image.tmdb.org/t/p/original/niPocyCFhwAvRdpgLuuMF0vVYN0.jpg,0.0,168045,"Mike Brannon is a former war hero turned midget car racer. His ruthless racing tactics have made him successful but the fans consider him a villain and boo him mercilessly. Independent, beautiful reporter Regina Forbes tries to interview him but is put off by his gruff chauvinism, and when Brannon's daredevil tactics cause the death of a fellow driver, he finds himself a pariah in the sport thanks to her articles. When she finds him earning money as a barnstorming daredevil driver hoping for a comeback, they begin to become mutually attracted.",0.017439703153988864,https://image.tmdb.org/t/p/original/aZ9uaQO3OVcFeLZ9n2pvKPU7MHX.jpg,['US'],https://www.imdb.com/title/tt0043052,Bande-annonce non trouvée,['car race'],1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1.0,0,0,1,0,0.0,0,0.0
50,tt0043079,0.2142857142857144,1200,Two Flags West,0.0,0.033333333333333215,Les rebelles de Fort Thorn,0,https://image.tmdb.org/t/p/original/lG3vpcxSGre8KrvPIKI2ERuoGZy.jpg,0.0,103119,A group of confedarate prisoners is sent to a unionist fort in the west to help the local garrison to fight the indians.,0.035116470830756544,https://image.tmdb.org/t/p/original/dwql4DP9TEyDUG2NmbOM0OBJbCY.jpg,['US'],https://www.imdb.com/title/tt0043079,Bande-annonce non trouvée,"['transport of prisoners', 'native american', 'confederate', 'american civil war', '19th century']",0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,1,1.0
51,tt0043081,0.25,1025,Two Weeks with Love,0.0,0.0,Les heures tendres,0,https://image.tmdb.org/t/p/original/9ox12qwhywPmewmAXdn6VMgPGBF.jpg,0.0,43395,"The Robinson family are spending two weeks of summer vacation at a resort in the Catskills. Older daughter Patti vies with her friend, Valeria, for the affections of Demi Armendez but Patti is at a disadvantage because her parents think she is too young for boys. But with Patti singing at an amateur show and a dance, her adventures in quest of Armendez ends happily.",0.011781076066790352,https://image.tmdb.org/t/p/original/qgyK616Z93Z0536iZhwLZbnuEG2.jpg,['US'],https://www.imdb.com/title/tt0043081,Bande-annonce non trouvée,"['musical', 'singing']",0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,1.0,0,1.0,0,0,0,0,0.0,0,0.0
52,tt0043123,0.03571428571428559,1479,The West Point Story,0.0,0.2833333333333332,Les Cadets de West Point,0,https://image.tmdb.org/t/p/original/3UGCp2TMhHu3diaLtWuaSrHFSA9.jpg,0.0,52848,"A Broadway director helps the West Point cadets put on a show, aided by two lovely ladies and assorted complications.",0.011595547309833025,https://image.tmdb.org/t/p/original/4VwiwooiP0EXRnrODZ70aynw6Rd.jpg,['US'],https://www.imdb.com/title/tt0043123,Bande-annonce non trouvée,['musical'],0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,0.0,0,1.0,0,0,0,0,0.0,0,0.0
53,tt0043137,0.5357142857142856,21955,Winchester '73,0.0,0.033333333333333215,Winchester '73,1,https://image.tmdb.org/t/p/original/k4nWsAlAbzmcEKHcOn7qC4J0dLD.jpg,0.0,14551,"Lin McAdam rides into town on the trail of Dutch Henry Brown, only to find himself in a shooting competition against him. McAdam wins the prize, a one-in-a-thousand Winchester rifle, but Dutch steals it and leaves town. McAdam follows, intent on settling his old quarrel, while the rifle keeps changing hands and touching a number of lives.",0.07724180581323438,https://image.tmdb.org/t/p/original/rqRgjWqSmK9oI6duvigPmn49aVG.jpg,['US'],https://www.imdb.com/title/tt0043137,Bande-annonce non trouvée,"['showdown', 'robbery', 'horseback riding', 'hostility', 'assault', 'search', 'rifle', 'stealing', 'contest', 'poker game', 'fourth of july', 'winchester rifle', 'prize', 'u.s. cavalry']",1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,1.0
54,tt0043265,0.5714285714285712,84237,The African Queen,0.020408163265308588,0.25,African Queen,0,https://image.tmdb.org/t/p/original/gwe1k68ZFxEo8ZqqR73oobiQwK4.jpg,1000000.0,488,"At the start of the First World War, in the middle of Africa’s nowhere, a gin soaked riverboat captain is persuaded by a strong-willed missionary to go down river and face-off a German warship.",0.11303854875283446,https://image.tmdb.org/t/p/original/2Ypg0KhQfFYWILelvHGtSHHR0dk.jpg,"['GB', 'US']",https://www.imdb.com/title/tt0043265,Bande-annonce non trouvée,"['world war i', 'faith', 'africa', 'missionary', 'boat', 'river', 'hope', 'patriotism', 'hippopotamus', 'giraffe', 'methodist church', 'animal species', 'moqukito', 'boat wedding', 'leech', 'gin', 'tanzania', 'congo', 'man woman relationship', 'technicolor']",0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
55,tt0043278,0.3928571428571428,36819,An American in Paris,0.020408163265308588,0.3999999999999999,Un Américain à Paris,0,https://image.tmdb.org/t/p/original/k6Unnx1OCgVteDDzWJLXTw05VGZ.jpg,5635000.0,2769,"Jerry Mulligan is an exuberant American expatriate in Paris trying to make a reputation as a painter. His friend Adam is a struggling concert pianist who's a long time associate of a famous French singer, Henri Baurel. A lonely society woman, Milo Roberts, takes Jerry under her wing and supports him, but is interested in more than his art.",0.09536178107606678,https://image.tmdb.org/t/p/original/lyDXkvG53ldz6Cf7dbjJl7TaoP5.jpg,['US'],https://www.imdb.com/title/tt0043278,https://www.youtube.com/watch?v=WPLourIlMjc,"['paris, france', 'musical', 'painter', 'parfum', 'singing']",0,0,0,0,1,0,0.0,1,0,0,0,0,0,1,1.0,0,1.0,0,0,0,0,0.0,0,0.0
56,tt0043286,0.35714285714285676,2955,Angels in the Outfield,0.020408163265308588,0.1499999999999999,Angels in the Outfield,1,https://image.tmdb.org/t/p/original/bENQVk1ex19NBPd8iUrn5sa4vNo.jpg,0.0,45588,The short-tempered manager of the Pittsburgh Pirates mends his ways in return for a little divine assistance.,0.044743351886209023,https://image.tmdb.org/t/p/original/gxX5arrfeTqHTTAYmxbb3tGQUcf.jpg,['US'],https://www.imdb.com/title/tt0043286,Bande-annonce non trouvée,"['nun', 'baseball', 'orphan', 'female journalist', 'pittsburgh, pennsylvania', 'angels']",0,0,0,0,1,0,0.0,0,1,1,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
57,tt0043303,0.3928571428571428,1596,L'auberge rouge,0.020408163265308588,0.1333333333333333,L'Auberge rouge,0,https://image.tmdb.org/t/p/original/mZvsie1WdHwUImyBddZShMkwE9L.jpg,0.0,28190,"A group of travelers, including a monk, stay in a lonely inn in the mountains. The host confesses the monk his habit of serving poisoned soup to the guests, to rob their possessions and to bury them in the backyard.",0.052267573696145125,https://image.tmdb.org/t/p/original/oeQf19yeZBtBPv0qEuCz48qGABV.jpg,['FR'],https://www.imdb.com/title/tt0043303,https://www.youtube.com/watch?v=syDwQNC6PU0,['series of murders'],0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0
58,tt0043313,0.714285714285714,9630,Bakushû,0.020408163265308588,0.5833333333333335,Début d'été,0,https://image.tmdb.org/t/p/original/hyocLKjsYNUtb9zj25g4NKnL6QK.jpg,0.0,50247,A 28-year-old single woman is pressured to marry.,0.0795196866625438,https://image.tmdb.org/t/p/original/qVJsIMOYT7pNEldMttuATep6mtB.jpg,['JP'],https://www.imdb.com/title/tt0043313,Bande-annonce non trouvée,"['marriage proposal', 'family relationships', 'matchmaking', 'tokyo, japan', 'post world war ii', 'post war japan', 'family issues', 'unmarried woman']",0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
59,tt0043343,0.03571428571428559,520,Bird of Paradise,0.020408163265308588,0.16666666666666674,Bird of Paradise,1,https://image.tmdb.org/t/p/original/5zebngkKSZbQfFA2WtYrAaCeU9g.jpg,0.0,72687,"Andre Laurence accompanies his college roommate, Tenga, back to Tenga's Polynesian island home. There, Andre becomes attracted to the native life and his friend's sister, Kalua.",0.005349412492269635,https://image.tmdb.org/t/p/original/sW2Z1HKzQZEMCdKbyp3Krdcwqs.jpg,['US'],https://www.imdb.com/title/tt0043343,Bande-annonce non trouvée,"['exotic island', 'volcano', 'polynesian']",0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
60,tt0043361,0.4285714285714284,978,Bright Victory,0.020408163265308588,0.1166666666666667,Lights Out,1,https://image.tmdb.org/t/p/original/A9wEoYGqzurGSuAD0ocxBnSN9wj.jpg,0.0,109258,A soldier blinded in war returns home and attempts to adjust to civilian life.,0.00722531436817151,https://image.tmdb.org/t/p/original/hLWLDciSgrmYlNIxGjehl5qOTTy.jpg,['US'],https://www.imdb.com/title/tt0043361,Bande-annonce non trouvée,"['blind', 'veteran', 'disability']",0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,1,0.0
61,tt0043386,0.5357142857142856,6206,Casque d'or,0.04081632653061007,0.06666666666666665,Casque d'Or,0,https://image.tmdb.org/t/p/original/viYxtZQDmR4XVoSbljTcKA0Fg5G.jpg,0.0,68822,"Ex-convict Georges Manda returns to the free world determined to go straight and takes a steady job as a carpenter. Unable to completely shake his connections with the underground, he meets with a former prison mate, older gangster Félix Leca, who introduces him to his mistress, the sweet but guarded Marie ""Casque d'Or"". Marie and Georges fall into a passionate relationship, driving Félix to do everything in his power to ruin the couple.",0.05083487940630798,https://image.tmdb.org/t/p/original/23uTiM237axFYSgbEtTh2IDrPNS.jpg,['FR'],https://www.imdb.com/title/tt0043386,https://www.youtube.com/watch?v=qUmzBBcXbOg,"['jealousy', 'paris, france', 'male friendship', 'death sentence', 'guillotine', 'femme fatale', 'beautiful woman', 'carpenter', 'french noir', 'criminal gang', 'dance hall', '19th century', 'stabbed to death', 'belle epoque', 'gang moll']",0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0
