,tconst,averageRating,numVotes,originalTitle,startYear,runtimeMinutes,title,language,tmdb_id,overview,popularity,poster_path,production_countries,genres,teaser_link,Keywords,Actors_names,Actors_names2,mots
2088,tt0087363,7.3,247522,Gremlins,1984,106,Gremlins,fr,927,"When Billy Peltzer is given a strange but adorable pet named Gizmo for Christmas, he inadvertently breaks the three important rules of caring for a Mogwai, and unleashes a horde of mischievous gremlins on a small town.",25.281,https://image.tmdb.org/t/p/original/gDSfs0hqAQVJ9jIHbX3AJ3StTVG.jpg,['US'],"Comedy,Fantasy,Horror",https://www.youtube.com/watch?v=nkJxDZqR9z0,"small town,monster,holiday,department store,pet,human animal relationship,bars and restaurants,sunlight,chain saw,salesperson,midnight,fur,gremlin,banking,ymca,puppet,puppetry,christmas,pets","Scott Brady,Don Steele,Phoebe Cates,Zach Galligan,Hoyt Axton,Keye Luke,Joe Dante",ScottBrady DonSteele PhoebeCates ZachGalligan HoytAxton KeyeLuke JoeDante,Comedy Fantasy Horror small town monster holiday department store pet human animal relationship bars and restaurants sunlight chain saw salesperson midnight fur gremlin banking ymca puppet puppetry christmas pets fr ScottBrady DonSteele PhoebeCates ZachGalligan HoytAxton KeyeLuke JoeDante
2089,tt0087373,7.5,2077,La guerre des tuques,1984,91,La guerre des tuques,fr,37168,"During Christmas' holidays, the children of a village split in two gang to play a snowball war. But that half-tone war scattered some bitterness and make more difficult the mutual attirance between Luc, the chief of the assailant and Sophie one leader of the snow castle defenders.",3.411,https://image.tmdb.org/t/p/original/qcSY8yGixq5CgHmbljISWNDAkfy.jpg,['CA'],"Comedy,Family,Drama,Adventure",https://www.youtube.com/watch?v=bjtvmgqlu6Y,,André Melançon,AndréMelançon,Comedy Family Drama Adventure  fr AndréMelançon
2090,tt0087414,7.0,9527,The Hit,1984,98,Les nouveaux tueurs,fr,19621,"Ex-gangster Willie Parker has betrayed his former ""colleagues"" and now lives in Spain where he thinks he can hide from their vengeance...",9.058,https://image.tmdb.org/t/p/original/hKNIz9iids9uPyEpmJjLFM96KXI.jpg,['GB'],"Action,Drama,Thriller,Crime",Bande-annonce non trouvée,"spain,madrid, spain,hitman,kidnapping,gun rampage,road trip,criminal,road movie,gun shooting,police shootout,professional assassin,neo-noir,shooting spree,reformed criminal,police informant,british gangster","Terence Stamp,Willoughby Gray,Ralph Brown,Lennie Peters,Albie Woodington,Jim Broadbent,Stephen Frears",TerenceStamp WilloughbyGray RalphBrown LenniePeters AlbieWoodington JimBroadbent StephenFrears,Action Drama Thriller Crime spain madrid  spain hitman kidnapping gun rampage road trip criminal road movie gun shooting police shootout professional assassin neo-noir shooting spree reformed criminal police informant british gangster fr TerenceStamp WilloughbyGray RalphBrown LenniePeters AlbieWoodington JimBroadbent StephenFrears
2091,tt0087481,7.1,11401,Non c'è due senza quattro,1984,99,Attention les dégâts,fr,8833,A stuntman and a saxophonist stand in for two billionaires threatened by killers.,9.821,https://image.tmdb.org/t/p/original/lenzKtDEaH3SsI4eZJwvbUAL4IJ.jpg,['IT'],"Comedy,Action",Bande-annonce non trouvée,"dual identity,mistake in person,secret identity,rio de janeiro,wealth,social satire,doppelgänger,brawl","Terence Hill,Nello Pazzafini,Bud Spencer,Enzo Barboni,April Clough,Harold Bergman,C.V. Wood Jr.,Dary Reis,Fernando Amaral,Roberto Roney",TerenceHill NelloPazzafini BudSpencer EnzoBarboni AprilClough HaroldBergman C.V.WoodJr. DaryReis FernandoAmaral RobertoRoney,Comedy Action dual identity mistake in person secret identity rio de janeiro wealth social satire doppelgänger brawl fr TerenceHill NelloPazzafini BudSpencer EnzoBarboni AprilClough HaroldBergman C.V.WoodJr. DaryReis FernandoAmaral RobertoRoney
2092,tt0087507,6.5,16402,Johnny Dangerously,1984,90,Johnny le dangereux,fr,16806,"An honest, goodhearted man is forced to turn to a life of crime to finance his neurotic mother's skyrocketing medical bills.",7.249,https://image.tmdb.org/t/p/original/1cvCWlLDt9cIWN3ZUI6UKgV210x.jpg,['US'],"Comedy,Crime",Bande-annonce non trouvée,"mobster,organized crime,woman director,1930s","Maureen Stapleton,Dom DeLuise,Peter Boyle,Glynnis O'Connor,Danny DeVito,Griffin Dunne,Michael Keaton,Joe Piscopo,Marilu Henner,Richard Dimitri",MaureenStapleton DomDeLuise PeterBoyle GlynnisO'Connor DannyDeVito GriffinDunne MichaelKeaton JoePiscopo MariluHenner RichardDimitri,Comedy Crime mobster organized crime woman director 1930s fr MaureenStapleton DomDeLuise PeterBoyle GlynnisO'Connor DannyDeVito GriffinDunne MichaelKeaton JoePiscopo MariluHenner RichardDimitri
2093,tt0087514,6.2,2937,Joyeuses Pâques,1984,98,Happy Easter,en,40061,"Chronic serial womanizer Stephane Margelle drops his wife Sophie off at the airport so she can go away for Easter weekend.  He immediately picks up beautiful young Julie, who has just had a fight with her married boyfriend.  He gets her back to his apartment and is preparing for a sexy weekend, when his wife suddenly returns home.  He makes up a bizarre, on-the-spot, spur-of-the-moment story that the gorgeous girl is actually his long-lost daughter.  Julie plays along, but this leads to a whole series of increasingly ridiculous lies and comical situations (such as when her real mother shows up).",6.627,https://image.tmdb.org/t/p/original/wZQWKK30g29YdqiSwM1HYGV5Tug.jpg,['FR'],Comedy,https://www.youtube.com/watch?v=9VXqOKKcE3M,"adultery,seduction,love comedy","Jean-Paul Belmondo,Marie Laforêt,Rosy Varte,Georges Lautner,Michel Beaune,Sophie Marceau,Gérard Hernandez,Marc Lamole",Jean-PaulBelmondo MarieLaforêt RosyVarte GeorgesLautner MichelBeaune SophieMarceau GérardHernandez MarcLamole,Comedy adultery seduction love comedy en Jean-PaulBelmondo MarieLaforêt RosyVarte GeorgesLautner MichelBeaune SophieMarceau GérardHernandez MarcLamole
2094,tt0087550,6.1,747,Kidco,1984,105,Kidco,en,87909,"A boy who lives at a country club where his father works decides to make some extra money by selling composted horse manure as fertilizer, and has his three sisters (two of which are older) join him in the enterprise. As their sales increase, they draw increased scrutiny from the IRS and state tax board, as well as the large scale competitor who seeks to put them out of business at any cost.",3.504,https://image.tmdb.org/t/p/original/9RxRjuU5Op6vJvtgsoVFSuuA4pc.jpg,['US'],Comedy,Bande-annonce non trouvée,"court,manure","Margaret Blye,Vincent Schiavelli,Ron Maxwell,Scott Schwartz,Henry Kendrick,Phil Rubenstein",MargaretBlye VincentSchiavelli RonMaxwell ScottSchwartz HenryKendrick PhilRubenstein,Comedy court manure en MargaretBlye VincentSchiavelli RonMaxwell ScottSchwartz HenryKendrick PhilRubenstein
2095,tt0087578,7.0,15147,Fai caan che,1984,100,Wheels on Meals,en,11205,"Cousins Thomas and David, owners of a mobile restaurant, team up with their friend Moby, a bumbling private detective, to save the beautiful Sylvia, a pickpocket.",18.215,https://image.tmdb.org/t/p/original/6raV4LMuSTsYen1vVe5gMHjOYwO.jpg,['HK'],"Comedy,Romance,Action,Crime",Bande-annonce non trouvée,"van,martial arts,kung fu,spain,sibling relationship,love triangle,pickpocket,chase,detective,fish out of water,chinese,food truck","Herb Edelman,Sammo Kam-Bo Hung,Jackie Chan,Biao Yuen,Benny Urquidez,Lola Forner,José Sancho,Miguel Palenzuela",HerbEdelman SammoKam-BoHung JackieChan BiaoYuen BennyUrquidez LolaForner JoséSancho MiguelPalenzuela,Comedy Romance Action Crime van martial arts kung fu spain sibling relationship love triangle pickpocket chase detective fish out of water chinese food truck en HerbEdelman SammoKam-BoHung JackieChan BiaoYuen BennyUrquidez LolaForner JoséSancho MiguelPalenzuela
2096,tt0087631,7.8,1033,Little House: The Last Farewell,1984,100,Little House: The Last Farewell,fr,472797,"While Charles and Caroline are visiting Walnut Grove, the townspeople learn that a land development tycoon has acquired title to all the land in Hero Township. They are inspired by Laura to vent their anger at this injustice.",2.958,https://image.tmdb.org/t/p/original/85ymymFvoCPK1WxXjCrcbGnqQD0.jpg,['US'],"Western,Drama",Bande-annonce non trouvée,,"Dabbs Greer,Richard Bull,Victor French,Melissa Gilbert,Dean Butler,Kevin Hagen,Jonathan Gilbert,Stan Ivar,Pamela Roylance,Michael Landon",DabbsGreer RichardBull VictorFrench MelissaGilbert DeanButler KevinHagen JonathanGilbert StanIvar PamelaRoylance MichaelLandon,Western Drama  fr DabbsGreer RichardBull VictorFrench MelissaGilbert DeanButler KevinHagen JonathanGilbert StanIvar PamelaRoylance MichaelLandon
2097,tt0087635,6.2,7726,The Lonely Guy,1984,90,Les célibataires,fr,27171,A writer for a greeting card company learns the true meaning of loneliness when he comes home to find his girlfriend in bed with another man.,7.318,https://image.tmdb.org/t/p/original/y6HWtKt6m41SMZuUeFcs94nWfHs.jpg,['US'],"Comedy,Romance",Bande-annonce non trouvée,"based on novel or book,romantic comedy,loneliness,manhattan, new york city","Arthur Hiller,Charles Grodin,Robyn Douglass,Steve Martin,Judith Ivey,Steve Lawrence,Merv Griffin,Joyce Brothers,Julie Payne",ArthurHiller CharlesGrodin RobynDouglass SteveMartin JudithIvey SteveLawrence MervGriffin JoyceBrothers JuliePayne,Comedy Romance based on novel or book romantic comedy loneliness manhattan  new york city fr ArthurHiller CharlesGrodin RobynDouglass SteveMartin JudithIvey SteveLawrence MervGriffin JoyceBrothers JuliePayne
2098,tt0087681,6.6,1604,Marche à l'ombre,1984,90,Marche à l'ombre,fr,55976,"Two friends, one a musician the other constantly depressed wander around Greece and France till they get to Paris without a penny to their name. Here they spend nights in the underground, and squat in houses with the African immigrants. One day they both fall in love with Mathilde a blond dancer and follow her to New York.",4.851,https://image.tmdb.org/t/p/original/1Vr7N7edmLZRpv0rHy7SjTHLSu4.jpg,['FR'],"Comedy,Drama",https://www.youtube.com/watch?v=4gkd9qyqShw,,"Michel Blanc,Pierre Forget,Gérard Lanvin,Sophie Duez,Katrine Boorman,Maka Kotto,Marie Pillet,Jean-François Dérec",MichelBlanc PierreForget GérardLanvin SophieDuez KatrineBoorman MakaKotto MariePillet Jean-FrançoisDérec,Comedy Drama  fr MichelBlanc PierreForget GérardLanvin SophieDuez KatrineBoorman MakaKotto MariePillet Jean-FrançoisDérec
2099,tt0087682,6.5,2901,Maria's Lovers,1984,109,Maria's Lovers,en,77985,"When her teenage sweetheart Ivan returns home from WWII, Maria eagerly accepts his marriage proposal, looking forward to a lifetime of happiness. But her joy is short-lived when Ivan’s dark past shrouds their wedding night in misery, driving a wedge between them that neither knows how to remove. Confused and depressed, Maria attempts to mend her true love’s heart despite the advances of other suitors. But when a traveling musician hits the right note, Maria struggles to justify her unfulfilling life. Is her passion too powerful to be contained within the sanctity of marriage?",8.025,https://image.tmdb.org/t/p/original/eUBg7YCyjk4n6yWuuEmOJVCnlHY.jpg,"['IL', 'US']","Romance,Drama",Bande-annonce non trouvée,,"Robert Mitchum,Andrey Konchalovskiy,Bud Cort,Keith Carradine,Nastassja Kinski,Anita Morris,Karen Young,Tracy Nelson,John Goodman",RobertMitchum AndreyKonchalovskiy BudCort KeithCarradine NastassjaKinski AnitaMorris KarenYoung TracyNelson JohnGoodman,Romance Drama  en RobertMitchum AndreyKonchalovskiy BudCort KeithCarradine NastassjaKinski AnitaMorris KarenYoung TracyNelson JohnGoodman
2100,tt0087742,6.1,2273,Les morfalous,1984,106,Les morfalous,fr,72664,"April 5, 1943: a battalion of the Foreign Legion arrives in El Ksour, Tunisia, to escort a fortune in gold bars to the home front. A German ambush awaits, and all but four die. Thanks to the street smarts of Sergeant Augagneur, the Legionnaires successfully counter attack. The bank manager and his seductive wife arrive, and so does a German lieutenant, whom the French arrest. Augagneur wants to steal the gold; warrant officer Mahuzard wants to do his duty. A series of alliances form and break apart, the group dwindles in number, and the gold heads south toward Betahoua. But in whose possession?",7.532,https://image.tmdb.org/t/p/original/u9L5vYUte6PrukaJPRJQUGH6qDZ.jpg,['FR'],"Comedy,Drama,Action,War",https://www.youtube.com/watch?v=ASULPU5RasQ,,"Henri Verneuil,Gérard Buhr,Jean-Paul Belmondo,Michel Constantin,Maurice Auzel,Michel Creton,François Perrot,Jacques Villeret,Matthias Habich,Robert Lombard",HenriVerneuil GérardBuhr Jean-PaulBelmondo MichelConstantin MauriceAuzel MichelCreton FrançoisPerrot JacquesVilleret MatthiasHabich RobertLombard,Comedy Drama Action War  fr HenriVerneuil GérardBuhr Jean-PaulBelmondo MichelConstantin MauriceAuzel MichelCreton FrançoisPerrot JacquesVilleret MatthiasHabich RobertLombard
2101,tt0087747,6.5,13037,Moscow on the Hudson,1984,115,Moscou à New York,fr,23111,"A Russian circus visits the US. A clown wants to defect, but doesn't have the nerve. His saxophone playing friend however comes to the decision to defect in the middle of Bloomingdales. He is befriended by the black security guard and falls in love with the Italian immigrant from behind the perfume counter. We follow his life as he works his way through the American dream and tries to find work as a musician.",7.12,https://image.tmdb.org/t/p/original/wPcKa5M9C0QKZuAfVe5cfv58Njb.jpg,['US'],"Comedy,Romance,Drama",Bande-annonce non trouvée,"american dream,american  way of life,moscow, russia","Alejandro Rey,Paul Mazursky,Saveliy Kramarov,Robin Williams,Maria Conchita Alonso,Cleavant Derricks,Elya Baskin,Aleksandr Benyaminov,Ivo Vrzal-Wiegand",AlejandroRey PaulMazursky SaveliyKramarov RobinWilliams MariaConchitaAlonso CleavantDerricks ElyaBaskin AleksandrBenyaminov IvoVrzal-Wiegand,Comedy Romance Drama american dream american  way of life moscow  russia fr AlejandroRey PaulMazursky SaveliyKramarov RobinWilliams MariaConchitaAlonso CleavantDerricks ElyaBaskin AleksandrBenyaminov IvoVrzal-Wiegand
2102,tt0087751,6.1,3551,Mrs. Soffel,1984,110,Madame Soffel,fr,31955,"Kate Soffel is married to a prison warden in Pittsburgh, and is the mother of their four children. Ed Biddle is a convicted murderer awaiting execution on death row with his brother Jack. When Kate meets Eddie through her Bible readings to the prisoners, she is drawn to him, and they pursue a clandestine relationship. She agrees to help the brothers escape, and begins a treacherous journey with them to freedom in Canada.",5.365,https://image.tmdb.org/t/p/original/fT1HUPb74lAnDWyK0v5cBdYk6Qa.jpg,['US'],"Romance,Drama",Bande-annonce non trouvée,"prison,prison warden,based on true story,prison escape,fugitive,family abandonment,child abandonment,posse,woman director,pittsburgh, pennsylvania,abandoned by mother,celebrity criminal,brothers,maximum security prison","Diane Keaton,Edward Herrmann,Gillian Armstrong,Trini Alvarado,Mel Gibson,Matthew Modine,Terry O'Quinn,Pippa Pearthree",DianeKeaton EdwardHerrmann GillianArmstrong TriniAlvarado MelGibson MatthewModine TerryO'Quinn PippaPearthree,Romance Drama prison prison warden based on true story prison escape fugitive family abandonment child abandonment posse woman director pittsburgh  pennsylvania abandoned by mother celebrity criminal brothers maximum security prison fr DianeKeaton EdwardHerrmann GillianArmstrong TriniAlvarado MelGibson MatthewModine TerryO'Quinn PippaPearthree
2103,tt0087755,6.8,22690,The Muppets Take Manhattan,1984,94,Les Muppets à Manhattan,fr,11899,"When the Muppets graduate from Danhurst College, they take their song-filled senior revue to New York City, only to learn that it isn't easy to find a producer who's willing to back a show starring a frog and a pig. Of course, Kermit the Frog and Miss Piggy won't take no for an answer, launching a search for someone to take them to Broadway.",11.128,https://image.tmdb.org/t/p/original/tUKxUiMXlfzMh4QvX8byJ7HRz1C.jpg,"['GB', 'US']","Comedy,Romance,Family,Drama,Adventure",Bande-annonce non trouvée,"career,new york city,pig,musical,puppet,puppetry,wedding,gonzo,fozzie bear,miss piggy,cookie monster,sesame street,kermit the frog","Art Carney,Louis Zorich,Jim Henson,Frank Oz,Jerry Nelson,Richard Hunt,Dave Goelz,Steve Whitmire,Juliana Donald,Lonny Price",ArtCarney LouisZorich JimHenson FrankOz JerryNelson RichardHunt DaveGoelz SteveWhitmire JulianaDonald LonnyPrice,Comedy Romance Family Drama Adventure career new york city pig musical puppet puppetry wedding gonzo fozzie bear miss piggy cookie monster sesame street kermit the frog fr ArtCarney LouisZorich JimHenson FrankOz JerryNelson RichardHunt DaveGoelz SteveWhitmire JulianaDonald LonnyPrice
